"Circle","SSA","OLT Owner","Working Connections"
"TN","TRICHY","TRY_MANIKANDAN","85"
"TN","TRICHY","TRY_MANIMARAN","895"
"TN","TRICHY","TRY_NARAYANAN","1365"
"TN","TRICHY","TRY_PARIMANAM","1186"
"TN","TRICHY","TRY_PERUMAL","36"
"TN","TRICHY","TRY_PRASANNA","502"
"TN","TRICHY","TRY_PUVIYARASAN","526"
"TN","TRICHY","TRY_RAFIQ","325"
"TN","TRICHY","TRY_RAJAN","193"
"TN","TRICHY","TRY_RAJENDRA","123"
"TN","TRICHY","TRY_REGUNATH","38"
"TN","TRICHY","TRY_ROBERT","238"
"TN","TRICHY","TRY_SALEEM","172"
"TN","TRICHY","TRY_SAMBAN","219"
"TN","TRICHY","TRY_SATVISION","568"
"TN","TRICHY","TRY_SELVARAJ","2"
"TN","TRICHY","TRY_SENTHIL","110"
"TN","TRICHY","TRY_SHANMUGAM","192"
"TN","TRICHY","TRY_SHANMUGAM_N","92"
"TN","TRICHY","TRY_SIDDIQ","256"
"TN","TRICHY","TRY_SKYWORTH","614"
"TN","TRICHY","TRY_SUBRAMANIAN","60"
"TN","TRICHY","TRY_SUMATHI","116"
"TN","TRICHY","TRY_SUNDAR","116"
"TN","TRICHY","TRY_YAYAATHI","307"
"TN","TRICHY","TRY_YAYATHI","5"
"TN","TRICHY","TRY_YOGESH","2"
"TN","TRICHY","TRY_ZAHIR","151"
"TN","TRICHY","","116"
"TN","TUTICORIN","BSNL","578"
"TN","TUTICORIN","STNTTN_AKSHAYA","246"
"TN","TUTICORIN","STNTTN_AMALIAPN","683"
"TN","TUTICORIN","STNTTN_AMALIINFONET","1029"
"TN","TUTICORIN","STNTTN_AMALIKRC","111"
"TN","TUTICORIN","STNTTN_AMNALW","155"
"TN","TUTICORIN","STNTTN_AMNKAYAMOZHI","105"
"TN","TUTICORIN","STNTTN_AMNKULASAI","60"
"TN","TUTICORIN","STNTTN_AMNKYP","261"
"TN","TUTICORIN","STNTTN_AMNNAZ","535"
"TN","TUTICORIN","STNTTN_AMNPKT","125"
"TN","TUTICORIN","STNTTN_AMNTKM","76"
"TN","TUTICORIN","STNTTN_APPLENETWORK","311"
"TN","TUTICORIN","STNTTN_ARRZRC","148"
"TN","TUTICORIN","STNTTN_ARTHI","30"
"TN","TUTICORIN","STNTTN_ARULCABLE","99"
"TN","TUTICORIN","STNTTN_ARUPANATHAN","70"
"TN","TUTICORIN","STNTTN_AVEMARIA","451"
"TN","TUTICORIN","STNTTN_BALASUBRAMANIAN","72"
"TN","TUTICORIN","STNTTN_CITYCABLES","653"
"TN","TUTICORIN","STNTTN_DHAYANITHI","16"
"TN","TUTICORIN","STNTTN_DIGIQ","842"
"TN","TUTICORIN","STNTTN_GANESANVPT","44"
"TN","TUTICORIN","STNTTN_GATEWAY","309"
"TN","TUTICORIN","STNTTN_GMCTTS","309"
"TN","TUTICORIN","STNTTN_GOLDSTAR","64"
"TN","TUTICORIN","STNTTN_GRCHAKARAVARTHI","499"
"TN","TUTICORIN","STNTTN_GUNASEKARAN","182"
"TN","TUTICORIN","STNTTN_IMMON","4"
"TN","TUTICORIN","STNTTN_JAFUS","132"
"TN","TUTICORIN","STNTTN_JAFUSKMX","289"
"TN","TUTICORIN","STNTTN_JAFUSMPD","69"
"TN","TUTICORIN","STNTTN_JAFUSNAZ","280"
"TN","TUTICORIN","STNTTN_JAMESVBR","135"
"TN","TUTICORIN","STNTTN_JESINTHA","29"
"TN","TUTICORIN","STNTTN_JFDIGITAL","95"
"TN","TUTICORIN","STNTTN_JINNA","268"
"TN","TUTICORIN","STNTTN_JOHNALBERT","125"
"TN","TUTICORIN","STNTTN_JTVCKI","13"
"TN","TUTICORIN","STNTTN_JTVISL","71"
"TN","TUTICORIN","STNTTN_JTVNLP","88"
"TN","TUTICORIN","STNTTN_JTVNTT","95"
"TN","TUTICORIN","STNTTN_JTVPSV","83"
"TN","TUTICORIN","STNTTN_JTVVSI","81"
"TN","TUTICORIN","STNTTN_JVPSV","12"
"TN","TUTICORIN","STNTTN_KADALAIYUR","10"
"TN","TUTICORIN","STNTTN_KANTHANPPAN","109"
"TN","TUTICORIN","STNTTN_KARTHICKVPL","20"
"TN","TUTICORIN","STNTTN_KUMARANCABLE","526"
"TN","TUTICORIN","STNTTN_KUMARANCOMM","842"
"TN","TUTICORIN","STNTTN_MADHAVAN","22"
"TN","TUTICORIN","STNTTN_MADONNAMUL","186"
"TN","TUTICORIN","STNTTN_MADONNANDC","34"
"TN","TUTICORIN","STNTTN_MANICKAM","224"
"TN","TUTICORIN","STNTTN_MICHAELPKY","17"
"TN","TUTICORIN","STNTTN_MOHAMED","122"
"TN","TUTICORIN","STNTTN_MURUGESAN","40"
"TN","TUTICORIN","STNTTN_MUTHUCABLE","74"
"TN","TUTICORIN","STNTTN_MUTHUKRISHNAN","423"
"TN","TUTICORIN","STNTTN_NISHAPKT","120"
"TN","TUTICORIN","STNTTN_PKVAGENCY","536"
"TN","TUTICORIN","STNTTN_PRIYA","12"
"TN","TUTICORIN","STNTTN_RAJCABLETV","41"
"TN","TUTICORIN","STNTTN_RATHANTHAR","67"
"TN","TUTICORIN","STNTTN_RAVICABLE","24"
"TN","TUTICORIN","STNTTN_RISHA","132"
"TN","TUTICORIN","STNTTN_SANJAY","56"
"TN","TUTICORIN","STNTTN_SANKARI","217"
"TN","TUTICORIN","STNTTN_SANTHAKUMAR","122"
"TN","TUTICORIN","STNTTN_SARKCOMM","201"
"TN","TUTICORIN","STNTTN_SASR","375"
"TN","TUTICORIN","STNTTN_SELVANPKU","102"
"TN","TUTICORIN","STNTTN_SELVICOMM","48"
"TN","TUTICORIN","STNTTN_SRIKRISHNA","62"
"TN","TUTICORIN","STNTTN_SRIRAM","42"
"TN","TUTICORIN","STNTTN_SRLNTT","17"
"TN","TUTICORIN","STNTTN_SSNETWORKS","56"
"TN","TUTICORIN","STNTTN_SVRKOD","10"
"TN","TUTICORIN","STNTTN_THOMPSON","18"
"TN","TUTICORIN","STNTTN_UMARICABLES","126"
"TN","TUTICORIN","STNTTN_VALLIMUTHU","210"
"TN","TUTICORIN","STNTTN_VEERALI","18"
"TN","TUTICORIN","STNTTN_XAVIERDUR","38"
"TN","TUTICORIN","STNTTTN_IYGARAM","399"
"TN","TUTICORIN","STNTTTN_JJDEVI","134"
"TN","TUTICORIN","STNTTTN_KUMARANCABLE","15"
"TN","TUTICORIN","TTN_ALANGAR","350"
"TN","TUTICORIN","TTN_AMN","742"
"TN","TUTICORIN","TTN_ANTONY","447"
"TN","TUTICORIN","TTN_GMC","1532"
"TN","TUTICORIN","TTN_JTV","1778"
"TN","TUTICORIN","TTN_KKR","711"
"TN","TUTICORIN","TTN_PUSHPA","395"
"TN","TUTICORIN","TTN_RAJAKANI","421"
"TN","TUTICORIN","TTN_SANTHIYA","250"
"TN","TUTICORIN","TTN_SMART","818"
"TN","TUTICORIN","TTN_THOMPSON","998"
"TN","TUTICORIN","","72"
"TN","VELLORE","10.215.129.149","2"
"TN","VELLORE","10.215.133.80","1"
"TN","VELLORE","BSNL","2020"
"TN","VELLORE","CRYSTAL_CLEAR_DISH_ANTENNA_SYSTEM","562"
"TN","VELLORE","GK_RAMAN_CABLE_TV_NETWORK","281"
"TN","VELLORE","METRRO","423"
"TN","VELLORE","MONI_SIVANERI","65"
"TN","VELLORE","NATHAN_CABLE_VISION","197"
"TN","VELLORE","PC_WORLD","1188"
"TN","VELLORE","SELVAVINAYAGARNETWORK","1309"
"TN","VELLORE","STNDPI_HOR_MCT","3"
"TN","VELLORE","STNVLR_AGVISIONAKM","28"
"TN","VELLORE","STNVLR_ALPHACAB","174"
"TN","VELLORE","STNVLR_AMMARPT","462"
"TN","VELLORE","STNVLR_ANANDHANMI","150"
"TN","VELLORE","STNVLR_ANBUVELPPK","37"
"TN","VELLORE","STNVLR_ARIVAZHAGANSNR","36"
"TN","VELLORE","STNVLR_ASTHIRA","106"
"TN","VELLORE","STNVLR_AVELECTRONICS","106"
"TN","VELLORE","STNVLR_BESTFIBERANI","278"
"TN","VELLORE","STNVLR_CHOLAVARAMVIJAY","26"
"TN","VELLORE","STNVLR_CSCABLE","263"
"TN","VELLORE","STNVLR_CSCNALLUR","58"
"TN","VELLORE","STNVLR_FFIVECOMMVNB","233"
"TN","VELLORE","STNVLR_FRIENDSKPR","128"
"TN","VELLORE","STNVLR_GAKCABLE","273"
"TN","VELLORE","STNVLR_GANAPATHY","198"
"TN","VELLORE","STNVLR_GHIRICABLE","24"
"TN","VELLORE","STNVLR_GLOBALVNB","127"
"TN","VELLORE","STNVLR_HELLONETABR","185"
"TN","VELLORE","STNVLR_INDIANCABLE","44"
"TN","VELLORE","STNVLR_JAYAGCABLE","19"
"TN","VELLORE","STNVLR_JAYAMTV","85"
"TN","VELLORE","STNVLR_JIVIN","7"
"TN","VELLORE","STNVLR_JIVISIONANT","11"
"TN","VELLORE","STNVLR_KCN","114"
"TN","VELLORE","STNVLR_KRISHNABVM","48"
"TN","VELLORE","STNVLR_LOGAS","737"
"TN","VELLORE","STNVLR_MYCABLENWVTL","26"
"TN","VELLORE","STNVLR_NBCTECH","73"
"TN","VELLORE","STNVLR_NIRMALALCOTPT","12"
"TN","VELLORE","STNVLR_PRIYASAT","67"
"TN","VELLORE","STNVLR_PRIYATAKKOLAM","78"
"TN","VELLORE","STNVLR_PRIYAVISION","88"
"TN","VELLORE","STNVLR_PRSCABLE","279"
"TN","VELLORE","STNVLR_RAGAVAVNB","121"
"TN","VELLORE","STNVLR_RAYSFIBERNET","351"
"TN","VELLORE","STNVLR_RVNCABLE","109"
"TN","VELLORE","STNVLR_SACHINCABLE","3"
"TN","VELLORE","STNVLR_SACHINCABLETRL","190"
"TN","VELLORE","STNVLR_SAKTHIVELRPT","45"
"TN","VELLORE","STNVLR_SANDYACABLE","50"
"TN","VELLORE","STNVLR_SANJAYCABLE","114"
"TN","VELLORE","STNVLR_SARATHNWSAKM","136"
"TN","VELLORE","STNVLR_SATHISHLCOVNB","16"
"TN","VELLORE","STNVLR_SAVITHACABLEAKM","48"
"TN","VELLORE","STNVLR_SELVAGANAPATHY","150"
"TN","VELLORE","STNVLR_SELVARAJNWKPD","100"
"TN","VELLORE","STNVLR_SHANKARAANI","259"
"TN","VELLORE","STNVLR_SHIVAMNWS","128"
"TN","VELLORE","STNVLR_SHREEVEDHA","143"
"TN","VELLORE","STNVLR_SIVAELECS","481"
"TN","VELLORE","STNVLR_SKATVTPT","20"
"TN","VELLORE","STNVLR_SKCABLETV","58"
"TN","VELLORE","STNVLR_SKYNETCABLE","109"
"TN","VELLORE","STNVLR_SMARTBABY","58"
"TN","VELLORE","STNVLR_SRCABLETVNRI","28"
"TN","VELLORE","STNVLR_SRIANGALTAU","143"
"TN","VELLORE","STNVLR_SRIBALAJI","217"
"TN","VELLORE","STNVLR_SRIGANAPATHYSKJ","36"
"TN","VELLORE","STNVLR_SRIHARIKPD","208"
"TN","VELLORE","STNVLR_SRIMYTHILI","255"
"TN","VELLORE","STNVLR_SRIRAGAVWLJ","162"
"TN","VELLORE","STNVLR_SRISAI","211"
"TN","VELLORE","STNVLR_SRITHEEPANJI","52"
"TN","VELLORE","STNVLR_SRIVARIFIBNW","69"
"TN","VELLORE","STNVLR_SRIVARIKNG","103"
"TN","VELLORE","STNVLR_SRIVINAYAGAKPK","563"
"TN","VELLORE","STNVLR_SRMCABLENMI","13"
"TN","VELLORE","STNVLR_SSCABLEANI","18"
"TN","VELLORE","STNVLR_SUNSTAR","105"
"TN","VELLORE","STNVLR_TEAMDIGITAL","102"
"TN","VELLORE","STNVLR_TESLANWTRL","2"
"TN","VELLORE","STNVLR_UDHAYAMTVKLV","16"
"TN","VELLORE","STNVLR_UTVMANGALRD","70"
"TN","VELLORE","STNVLR_VALAR","59"
"TN","VELLORE","STNVLR_VANTHAI","766"
"TN","VELLORE","STNVLR_VCNTV","237"
"TN","VELLORE","STNVLR_VELMURUGANKPD","167"
"TN","VELLORE","STNVLR_VIMALCABLES","213"
"TN","VELLORE","STNVLR_VINAYAKAKAL","20"
"TN","VELLORE","STNVLR_VISWANIVASINI","14"
"TN","VELLORE","STNVLR_VORTEX","314"
"TN","VELLORE","STNVLR_YOGASLG","271"
"TN","VELLORE","STNVLR_cscnallur","50"
"TN","VELLORE","SUCCESS_TV","478"
"TN","VELLORE","SURYA_SAT_SYSTEM","3"
"TN","VELLORE","SVINAYAGARNETWORK","692"
"TN","VELLORE","VENKATESWARA_CABLETV","45"
"TN","VELLORE","VLR_CABLESHOLINGHUR","355"
"TN","VELLORE","VLR_GLOBAL","1"
"TN","VELLORE","VLR_HARIKSHA_CABLENETWORK","53"
"TN","VELLORE","VLR_JAIGCABLE","1230"
"TN","VELLORE","VLR_KRISHNACABLE","247"
"TN","VELLORE","VLR_KUMARBROTHERS","517"
"TN","VELLORE","VLR_PCWORLD","45"
"TN","VELLORE","VLR_RAGAVA","258"
"TN","VELLORE","VLR_SIVACABLE","198"
"TN","VELLORE","VLR_SREE_GLOBAL_COM","912"
"TN","VELLORE","VLR_STARCABLE","41"
"TN","VELLORE","VLR_SUCCESS","4"
"TN","VELLORE","VLR_SUNSATELLITE","1076"
"TN","VELLORE","VLR_SURYASAT","647"
"TN","VELLORE","VLR_SVINAYAGAR","2"
"TN","VELLORE","VLR_TAMILNETWORK","126"
"TN","VELLORE","VLR_THONDRALCABLE","2587"
"TN","VELLORE","VLR_ULTRABSNLISP","634"
"TN","VELLORE","VLR_UMACOMM","384"
"TN","VELLORE","VLR_VIMALA","779"
"TN","VELLORE","VLR_VINAYAGA","242"
"TN","VELLORE","","102"
"TN","VIRUDHUNAGAR","BSNL","149"
"TN","VIRUDHUNAGAR","CHAKRA_TNVGR","20"
"TN","VIRUDHUNAGAR","STNVGR_ACTE","981"
"TN","VIRUDHUNAGAR","STNVGR_AMMAIAPPAN","198"
"TN","VIRUDHUNAGAR","STNVGR_ARASUTELECOM","8"
"TN","VIRUDHUNAGAR","STNVGR_ARUNAI","222"
"TN","VIRUDHUNAGAR","STNVGR_BAGYANETWORK","188"
"TN","VIRUDHUNAGAR","STNVGR_CHANDRABABU","122"
"TN","VIRUDHUNAGAR","STNVGR_CHANDRAN","269"
"TN","VIRUDHUNAGAR","STNVGR_DHULIR","85"
"TN","VIRUDHUNAGAR","STNVGR_EAGLENET","14"
"TN","VIRUDHUNAGAR","STNVGR_EASYFIBER","490"
"TN","VIRUDHUNAGAR","STNVGR_ELITEFIBERNET","844"
"TN","VIRUDHUNAGAR","STNVGR_GMCABLES","37"
"TN","VIRUDHUNAGAR","STNVGR_KADER","16"
"TN","VIRUDHUNAGAR","STNVGR_KANNAN","4"
"TN","VIRUDHUNAGAR","STNVGR_KKCABLE","418"
"TN","VIRUDHUNAGAR","STNVGR_KRISHNAN","20"
"TN","VIRUDHUNAGAR","STNVGR_LALITHACABLE","443"
"TN","VIRUDHUNAGAR","STNVGR_MISSIONFIBERNET","709"
"TN","VIRUDHUNAGAR","STNVGR_MSCABLE","22"
"TN","VIRUDHUNAGAR","STNVGR_MURUGESAN","68"
"TN","VIRUDHUNAGAR","STNVGR_NARAYANACABLE","608"
"TN","VIRUDHUNAGAR","STNVGR_NEXTFIBER","274"
"TN","VIRUDHUNAGAR","STNVGR_NILAFIBRENET","296"
"TN","VIRUDHUNAGAR","STNVGR_NIRAIPANDIAN","246"
"TN","VIRUDHUNAGAR","STNVGR_OMMURUGA","13"
"TN","VIRUDHUNAGAR","STNVGR_PKVAGENCY","228"
"TN","VIRUDHUNAGAR","STNVGR_PKVAPK","199"
"TN","VIRUDHUNAGAR","STNVGR_PKVCTP","263"
"TN","VIRUDHUNAGAR","STNVGR_PKVRYM","90"
"TN","VIRUDHUNAGAR","STNVGR_PKVSTU","52"
"TN","VIRUDHUNAGAR","STNVGR_PKVSVR","480"
"TN","VIRUDHUNAGAR","STNVGR_PKVVGR","180"
"TN","VIRUDHUNAGAR","STNVGR_PONNSHANMUGA","445"
"TN","VIRUDHUNAGAR","STNVGR_RAJENDRAN","46"
"TN","VIRUDHUNAGAR","STNVGR_RAJESHWARI","219"
"TN","VIRUDHUNAGAR","STNVGR_RAMALAKSHMI","7"
"TN","VIRUDHUNAGAR","STNVGR_RATHINA","249"
"TN","VIRUDHUNAGAR","STNVGR_RSNETWORK","161"
"TN","VIRUDHUNAGAR","STNVGR_SAKTHICABLE","684"
"TN","VIRUDHUNAGAR","STNVGR_SAKTHIPSM","45"
"TN","VIRUDHUNAGAR","STNVGR_SATISH","162"
"TN","VIRUDHUNAGAR","STNVGR_SEAGULNET","694"
"TN","VIRUDHUNAGAR","STNVGR_SEKAR","103"
"TN","VIRUDHUNAGAR","STNVGR_SHANMUGAVALLI","126"
"TN","VIRUDHUNAGAR","STNVGR_SPECTAFIBER","296"
"TN","VIRUDHUNAGAR","STNVGR_SPECTAFIBRE","61"
"TN","VIRUDHUNAGAR","STNVGR_SPTGLOBAL","663"
"TN","VIRUDHUNAGAR","STNVGR_SREECABLES","158"
"TN","VIRUDHUNAGAR","STNVGR_SRIARUMUGA","30"
"TN","VIRUDHUNAGAR","STNVGR_SRIGANESH","124"
"TN","VIRUDHUNAGAR","STNVGR_SRINIVASACABLE","377"
"TN","VIRUDHUNAGAR","STNVGR_SURYACABLE","7"
"TN","VIRUDHUNAGAR","STNVGR_THINAKARAN","227"
"TN","VIRUDHUNAGAR","STNVGR_VAIRAMUTHU","58"
"TN","VIRUDHUNAGAR","STNVGR_VETRIVEL","199"
"TN","VIRUDHUNAGAR","STNVGR_VIDIYAL","238"
"TN","VIRUDHUNAGAR","STNVGR_VIGNESH","8"
"TN","VIRUDHUNAGAR","VGR_APKSKY","1174"
"TN","VIRUDHUNAGAR","VGR_DAMRCV","98"
"TN","VIRUDHUNAGAR","VGR_STUMC","530"
"TS","ADILABAD","ADB_ADB_AFN","621"
"TS","ADILABAD","ADB_ADB_HANUMAN","54"
"TS","ADILABAD","ADB_EHD_SUNNY","2"
"TS","ADILABAD","ADB_JPR_ABS","139"
"TS","ADILABAD","ADB_KHP_SSN","79"
"TS","ADILABAD","ADB_MNC_ABS","172"
"TS","ADILABAD","ADB_NML_SSD","14"
"TS","ADILABAD","ADB_UTR_BCN","345"
"TS","ADILABAD","ADB_UTR_UTS","2"
"TS","ADILABAD","BSNL","351"
"TS","ADILABAD","STSADB_ADB_BNS_AWWAM","74"
"TS","ADILABAD","STSADB_ADB_EHD_SUNNY","1"
"TS","ADILABAD","STSADB_LCNLXT","147"
"TS","ADILABAD","STSADB_MKCDVP","262"
"TS","ADILABAD","STSADB_NEEADB","20"
"TS","ADILABAD","STSADB_NIRMALBB","6"
"TS","ADILABAD","STSADB_OZONE_NML","156"
"TS","ADILABAD","STSADB_PAYALELECTRICALS","142"
"TS","ADILABAD","STSADB_SSBIMNC","596"
"TS","ADILABAD","STSADB_TAJBABAASF","172"
"TS","ADILABAD","STSADB_TSCBMP","109"
"TS","ADILABAD","STSADB_VKCSPZ","354"
"TS","ADILABAD","STSADB_YCNKJRLA","2"
"TS","ADILABAD","","1"
"TS","HYDERABAD","1","1"
"TS","HYDERABAD","BBNL","26"
"TS","HYDERABAD","BSNL","31517"
"TS","HYDERABAD","BSNL_NGN","1970"
"TS","HYDERABAD","CPAN_BSNL","4"
"TS","HYDERABAD","CYPRUS_PALMS","14"
"TS","HYDERABAD","GRC_SAROORNAGAR","87"
"TS","HYDERABAD","GURU_PANJAGUTTA","168"
"TS","HYDERABAD","HYD_BLDRHTD_LANCO","1"
"TS","HYDERABAD","HYD_DIGITAL_FIBER","2"
"TS","HYDERABAD","HYD_GR_COMMUNICATIONS","86"
"TS","HYDERABAD","HYD_RISHIKA_COMMUNICATION","626"
"TS","HYDERABAD","HYD_SAI_MARUTHI","320"
"TS","HYDERABAD","HYD_SATYA_INFRA","358"
"TS","HYDERABAD","HYD_TIPHTD_ASHOK","34"
"TS","HYDERABAD","HYD_TIPHTD_BABA","657"
"TS","HYDERABAD","HYD_TIPHTD_GURU","4"
"TS","HYDERABAD","HYD_TIPHTD_HITECH","122"
"TS","HYDERABAD","HYD_TIPHTD_JTM","104"
"TS","HYDERABAD","HYD_TIPHTD_MRE","621"
"TS","HYDERABAD","HYD_TIPHTD_MRK","51"
"TS","HYDERABAD","HYD_TIPHTD_NAGRAJ_GOUD","4"
"TS","HYDERABAD","HYD_TIPHTD_SPLICE","220"
"TS","HYDERABAD","HYD_TIPHTD_SR","48"
"TS","HYDERABAD","HYD_TIPHTD_SRISAICOMMUNICATIONS","146"
"TS","HYDERABAD","HYD_TIPHTD_SSSVBB","62"
"TS","HYDERABAD","JHANSI_DSR","20"
"TS","HYDERABAD","JHANSI_LAWNZ","35"
"TS","HYDERABAD","JHANSI_PATEL_GREENFRONT","38"
"TS","HYDERABAD","KRUPA_SAKET","1"
"TS","HYDERABAD","MRK_BALKAMPET","20"
"TS","HYDERABAD","PYRAMID_ITSOLUTIONS","34"
"TS","HYDERABAD","SAIMARUTHI_T19","14"
"TS","HYDERABAD","SPICE_VAZARA","2"
"TS","HYDERABAD","SRISAISTAR_KRUPA","48"
"TS","HYDERABAD","SRISAI_ARKHOMES","2"
"TS","HYDERABAD","SRI_SAI_STAR_VISION","6"
"TS","HYDERABAD","STSHYD_ABMBUILDERS","57"
"TS","HYDERABAD","STSHYD_ADITHYABB","5"
"TS","HYDERABAD","STSHYD_AHCOMM","159"
"TS","HYDERABAD","STSHYD_AKSHITHAFL","16"
"TS","HYDERABAD","STSHYD_AMBICA","89"
"TS","HYDERABAD","STSHYD_ANDE","139"
"TS","HYDERABAD","STSHYD_ARTELECOM","36"
"TS","HYDERABAD","STSHYD_ASSURED","4"
"TS","HYDERABAD","STSHYD_AYANAKSR","17"
"TS","HYDERABAD","STSHYD_BDC","62"
"TS","HYDERABAD","STSHYD_BSCOMM","39"
"TS","HYDERABAD","STSHYD_CDCN","6"
"TS","HYDERABAD","STSHYD_D2DC","571"
"TS","HYDERABAD","STSHYD_DSSMART","45"
"TS","HYDERABAD","STSHYD_FAST TELECOM","628"
"TS","HYDERABAD","STSHYD_GANGADHAR","138"
"TS","HYDERABAD","STSHYD_GATEWAYSERVICES","12"
"TS","HYDERABAD","STSHYD_GOUTAMI","264"
"TS","HYDERABAD","STSHYD_HTD_ARROW CABLE N/W","55"
"TS","HYDERABAD","STSHYD_HTD_ARROWCABLE_N/W","83"
"TS","HYDERABAD","STSHYD_HUSSAIN","24"
"TS","HYDERABAD","STSHYD_IQBAL","52"
"TS","HYDERABAD","STSHYD_IWAY","5"
"TS","HYDERABAD","STSHYD_JAISRIMAN","15"
"TS","HYDERABAD","STSHYD_JAYSHANKAR","4"
"TS","HYDERABAD","STSHYD_KKTCS","143"
"TS","HYDERABAD","STSHYD_KKTS","67"
"TS","HYDERABAD","STSHYD_LUCISCOGENTIUM","58"
"TS","HYDERABAD","STSHYD_MAHALAKSHMI","30"
"TS","HYDERABAD","STSHYD_MALLANNAMND","12"
"TS","HYDERABAD","STSHYD_MASTERCVV","42"
"TS","HYDERABAD","STSHYD_MUNNURU","26"
"TS","HYDERABAD","STSHYD_NISHTATANDUR","583"
"TS","HYDERABAD","STSHYD_NSCOMM","4"
"TS","HYDERABAD","STSHYD_OMSREE","94"
"TS","HYDERABAD","STSHYD_OPTICA","158"
"TS","HYDERABAD","STSHYD_PARAMESHWARI","24"
"TS","HYDERABAD","STSHYD_PRANAVFIBER","107"
"TS","HYDERABAD","STSHYD_RAMASTAR","397"
"TS","HYDERABAD","STSHYD_S3CONSULTANCY","34"
"TS","HYDERABAD","STSHYD_SAIDURGA","82"
"TS","HYDERABAD","STSHYD_SAIFIBER","35"
"TS","HYDERABAD","STSHYD_SAIRAM","82"
"TS","HYDERABAD","STSHYD_SATYAMBB","16"
"TS","HYDERABAD","STSHYD_SERENITY","13"
"TS","HYDERABAD","STSHYD_SGANESH","57"
"TS","HYDERABAD","STSHYD_SHALOM","2"
"TS","HYDERABAD","STSHYD_SHASHIMEDIA","34"
"TS","HYDERABAD","STSHYD_SHIVAVKB","154"
"TS","HYDERABAD","STSHYD_SIRIFIBERNET","321"
"TS","HYDERABAD","STSHYD_SKYNETBBNM","15"
"TS","HYDERABAD","STSHYD_SKYNETBBNW","6"
"TS","HYDERABAD","STSHYD_SKYVISTA","176"
"TS","HYDERABAD","STSHYD_SRILAKSHMI","6"
"TS","HYDERABAD","STSHYD_SSCOM","443"
"TS","HYDERABAD","STSHYD_SSKE","40"
"TS","HYDERABAD","STSHYD_SSNETWORKS","8"
"TS","HYDERABAD","STSHYD_SUHASIT","521"
"TS","HYDERABAD","STSHYD_SURYA","70"
"TS","HYDERABAD","STSHYD_THIRUMALAV","52"
"TS","HYDERABAD","STSHYD_TIPHTD_NAVADURGA","105"
"TS","HYDERABAD","STSHYD_TIPHTD_VYAS","561"
"TS","HYDERABAD","STSHYD_TSHAH","28"
"TS","HYDERABAD","STSHYD_UMATELECOM","102"
"TS","HYDERABAD","STSHYD_UNIVERSALINFRA","22"
"TS","HYDERABAD","STSHYD_UVC","58"
"TS","HYDERABAD","STSHYD_VAYUMEDIA","215"
"TS","HYDERABAD","STSHYD_VECTOR","69"
"TS","HYDERABAD","STSHYD_VIDWAN","232"
"TS","HYDERABAD","STSHYD_VKIND","144"
"TS","HYDERABAD","STSHYD_VTELCOM","62"
"TS","HYDERABAD","STSHYD_YADADRI","23"
"TS","HYDERABAD","TIPBLDR_LANCO","70"
"TS","HYDERABAD","TIPBLDR_MYHOME","116"
"TS","HYDERABAD","TIP_AMBICA","6"
"TS","HYDERABAD","TIP_ANDE","1"
"TS","HYDERABAD","TIP_ARROW","304"
"TS","HYDERABAD","TIP_ASSURED","124"
"TS","HYDERABAD","TIP_AYANA","14"
"TS","HYDERABAD","TIP_BABA","95"
"TS","HYDERABAD","TIP_CDCN","3"
"TS","HYDERABAD","TIP_CNStar","120"
"TS","HYDERABAD","TIP_D2DC","29"
"TS","HYDERABAD","TIP_DSSCSS","15"
"TS","HYDERABAD","TIP_GATEWAY","61"
"TS","HYDERABAD","TIP_GAUTAMI","4"
"TS","HYDERABAD","TIP_GRC","280"
"TS","HYDERABAD","TIP_GURU","22"
"TS","HYDERABAD","TIP_HITECH","240"
"TS","HYDERABAD","TIP_HK","13"
"TS","HYDERABAD","TIP_HTD_DIGITAL_FIBER","3"
"TS","HYDERABAD","TIP_JAISRIRAMAN","2"
"TS","HYDERABAD","TIP_JTM","2"
"TS","HYDERABAD","TIP_KKC","7"
"TS","HYDERABAD","TIP_KKTC","2"
"TS","HYDERABAD","TIP_MASTER","150"
"TS","HYDERABAD","TIP_MASTERCVV","4"
"TS","HYDERABAD","TIP_MASTER_CVV","21"
"TS","HYDERABAD","TIP_MRE","535"
"TS","HYDERABAD","TIP_MRK","4"
"TS","HYDERABAD","TIP_NSC","14"
"TS","HYDERABAD","TIP_OM_SRI_JAI_BHAVANI","71"
"TS","HYDERABAD","TIP_OM_SRI_SAI_BHAVANI","41"
"TS","HYDERABAD","TIP_RAMA","6"
"TS","HYDERABAD","TIP_RC","14"
"TS","HYDERABAD","TIP_SAI_ARTS","38"
"TS","HYDERABAD","TIP_SERNITY","1"
"TS","HYDERABAD","TIP_SIRIFIBERNET","3"
"TS","HYDERABAD","TIP_SKYVISTA","40"
"TS","HYDERABAD","TIP_SRC","1"
"TS","HYDERABAD","TIP_SRISAIKUMAR","32"
"TS","HYDERABAD","TIP_SSCOM","8"
"TS","HYDERABAD","TIP_SSKUMARA","10"
"TS","HYDERABAD","TIP_UMA","4"
"TS","HYDERABAD","TIP_VIDWAN","67"
"TS","HYDERABAD","TIP_VYASS","4"
"TS","HYDERABAD","tiphtd_baba","30"
